count,series,collection,Question,Answer
9,Raw / Legend,/8,type,Flawless Dual Memorabilia Amethyst
21,NXT,/25,type,Base
21,NXT,/8,type,Base Amethyst
21,NXT,/5,type,Base Emerald
21,NXT,/10,type,Base Gold
21,NXT,1/1,type,Base Platinum
21,NXT,/15,type,Base Ruby
2,NXT,1/1,type,NXT Logo Gems
20,NXT,/25,type,Vertical Autographed Memorabilia
20,NXT,/8,type,Vertical Autographed Memorabilia Amethyst
20,NXT,/3,type,Vertical Autographed Memorabilia Bronze FOTL
20,NXT,/5,type,Vertical Autographed Memorabilia Emerald
20,NXT,/10,type,Vertical Autographed Memorabilia Gold
20,NXT,1/1,type,Vertical Autographed Memorabilia Platinum
20,NXT,/15,type,Vertical Autographed Memorabilia Ruby
19,Legend,/15,type,Flawless Memorabilia
19,Legend,/6,type,Flawless Memorabilia Amethyst
19,Legend,/3,type,Flawless Memorabilia Emerald
19,Legend,/10,type,Flawless Memorabilia Gold
19,Legend,1/1,type,Flawless Memorabilia Platinum
24,Legend,/25,type,Flawless Patch Autographs
24,Legend,/8,type,Flawless Patch Autographs Amethyst
24,Legend,/5,type,Flawless Patch Autographs Emerald
24,Legend,/10,type,Flawless Patch Autographs Gold
24,Legend,1/1,type,Flawless Patch Autographs Platinum
24,Legend,/15,type,Flawless Patch Autographs Ruby
12,Legend,/15,type,Flawless Dual Memorabilia
12,Legend,/5,type,Flawless Dual Memorabilia Emerald
12,Legend,/10,type,Flawless Dual Memorabilia Gold
30,Raw,/25,type,Vertical Autographed Memorabilia
30,Raw,/8,type,Vertical Autographed Memorabilia Amethyst
30,Raw,/3,type,Vertical Autographed Memorabilia Bronze FOTL
30,Raw,/5,type,Vertical Autographed Memorabilia Emerald
30,Raw,/10,type,Vertical Autographed Memorabilia Gold
30,Raw,1/1,type,Vertical Autographed Memorabilia Platinum
33,Raw,/25,type,Base
33,Raw,/8,type,Base Amethyst
33,Raw,/5,type,Base Emerald
33,Raw,/10,type,Base Gold
33,Raw,1/1,type,Base Platinum
33,Raw,/15,type,Base Ruby
31,Raw,/25,type,Flawless Finishing Moves
31,Raw,/8,type,Flawless Finishing Moves Amethyst
31,Raw,/5,type,Flawless Finishing Moves Emerald
31,Raw,/10,type,Flawless Finishing Moves Gold
31,Raw,1/1,type,Flawless Finishing Moves Platinum
31,Raw,/15,type,Flawless Finishing Moves Ruby
31,Raw,/20,type,Flawless Finishing Moves Sapphire
23,Raw,/25,type,Horizontal Autographed Memorabilia
23,Raw,/8,type,Horizontal Autographed Memorabilia Amethyst
23,Raw,/3,type,Horizontal Autographed Memorabilia Bronze FOTL
23,Raw,/5,type,Horizontal Autographed Memorabilia Emerald
23,Raw,/10,type,Horizontal Autographed Memorabilia Gold
23,Raw,1/1,type,Horizontal Autographed Memorabilia Platinum
23,Raw,/15,type,Horizontal Autographed Memorabilia Ruby
1,Raw,1/1,type,Raw Logo Gems
40,Raw,/25,type,Vertical Autographed Memorabilia
40,Raw,/8,type,Vertical Autographed Memorabilia Amethyst
40,Raw,/3,type,Vertical Autographed Memorabilia Bronze FOTL
40,Raw,/5,type,Vertical Autographed Memorabilia Emerald
40,Raw,/10,type,Vertical Autographed Memorabilia Gold
40,Raw,1/1,type,Vertical Autographed Memorabilia Platinum
40,Raw,/15,type,Vertical Autographed Memorabilia Ruby
27,NXT,/25,type,Vertical Autographed Memorabilia
27,NXT,/8,type,Vertical Autographed Memorabilia Amethyst
27,NXT,/3,type,Vertical Autographed Memorabilia Bronze FOTL
27,NXT,/5,type,Vertical Autographed Memorabilia Emerald
27,NXT,/10,type,Vertical Autographed Memorabilia Gold
27,NXT,1/1,type,Vertical Autographed Memorabilia Platinum
27,NXT,/15,type,Vertical Autographed Memorabilia Ruby
2,Raw,/25,type,Vertical Autographed Memorabilia
2,Raw,/8,type,Vertical Autographed Memorabilia Amethyst
2,Raw,/3,type,Vertical Autographed Memorabilia Bronze FOTL
2,Raw,/5,type,Vertical Autographed Memorabilia Emerald
2,Raw,/10,type,Vertical Autographed Memorabilia Gold
2,Raw,1/1,type,Vertical Autographed Memorabilia Platinum
2,Raw,/15,type,Vertical Autographed Memorabilia Ruby
93,Legend,/25,type,Base Legends
93,Legend,/8,type,Base Legends Amethyst
93,Legend,/5,type,Base Legends Emerald
93,Legend,/10,type,Base Legends Gold
93,Legend,1/1,type,Base Legends Platinum
93,Legend,/15,type,Base Legends Ruby
15,Legend,/25,type,Flawless WrestleMania Autographs
15,Legend,/8,type,Flawless WrestleMania Autographs Amethyst
15,Legend,/5,type,Flawless WrestleMania Autographs Emerald
15,Legend,/10,type,Flawless WrestleMania Autographs Gold
15,Legend,1/1,type,Flawless WrestleMania Autographs Platinum
15,Legend,/15,type,Flawless WrestleMania Autographs Ruby
15,Legend,/20,type,Flawless WrestleMania Autographs Sapphire
20,Legend,1/1,type,WWE Legends Logo Gems
54,Legend,/25,type,Base Legends
54,Legend,/8,type,Base Legends Amethyst
54,Legend,/5,type,Base Legends Emerald
54,Legend,/10,type,Base Legends Gold
54,Legend,1/1,type,Base Legends Platinum
54,Legend,/15,type,Base Legends Ruby
26,Legend,/25,type,Flawless Finishing Moves
26,Legend,/8,type,Flawless Finishing Moves Amethyst
26,Legend,/5,type,Flawless Finishing Moves Emerald
26,Legend,/10,type,Flawless Finishing Moves Gold
26,Legend,1/1,type,Flawless Finishing Moves Platinum
26,Legend,/15,type,Flawless Finishing Moves Ruby
26,Legend,/20,type,Flawless Finishing Moves Sapphire
25,Legend,/25,type,Flawless WrestleMania Autographs
25,Legend,/8,type,Flawless WrestleMania Autographs Amethyst
25,Legend,/5,type,Flawless WrestleMania Autographs Emerald
25,Legend,/10,type,Flawless WrestleMania Autographs Gold
25,Legend,1/1,type,Flawless WrestleMania Autographs Platinum
25,Legend,/15,type,Flawless WrestleMania Autographs Ruby
25,Legend,/20,type,Flawless WrestleMania Autographs Sapphire
35,Raw,/25,type,Flawless Patch Autographs
35,Raw,/8,type,Flawless Patch Autographs Amethyst
35,Raw,/5,type,Flawless Patch Autographs Emerald
35,Raw,/10,type,Flawless Patch Autographs Gold
35,Raw,1/1,type,Flawless Patch Autographs Platinum
35,Raw,/15,type,Flawless Patch Autographs Ruby
22,Raw,/25,type,Vertical Autographed Memorabilia
22,Raw,/8,type,Vertical Autographed Memorabilia Amethyst
22,Raw,/3,type,Vertical Autographed Memorabilia Bronze FOTL
22,Raw,/5,type,Vertical Autographed Memorabilia Emerald
22,Raw,/10,type,Vertical Autographed Memorabilia Gold
22,Raw,1/1,type,Vertical Autographed Memorabilia Platinum
22,Raw,/15,type,Vertical Autographed Memorabilia Ruby
43,Raw,/25,type,Base
43,Raw,/8,type,Base Amethyst
43,Raw,/5,type,Base Emerald
43,Raw,/10,type,Base Gold
43,Raw,1/1,type,Base Platinum
43,Raw,/15,type,Base Ruby
26,Raw,/15,type,Flawless Achievements
26,Raw,/8,type,Flawless Achievements Amethyst
26,Raw,/5,type,Flawless Achievements Emerald
26,Raw,/10,type,Flawless Achievements Gold
26,Raw,1/1,type,Flawless Achievements Platinum
15,Raw,/15,type,Flawless Finishing Moves
15,Raw,/8,type,Flawless Finishing Moves Amethyst
15,Raw,/5,type,Flawless Finishing Moves Emerald
15,Raw,/10,type,Flawless Finishing Moves Gold
15,Raw,1/1,type,Flawless Finishing Moves Platinum
22,SmackDown,/15,type,Flawless Memorabilia
22,SmackDown,/6,type,Flawless Memorabilia Amethyst
22,SmackDown,/3,type,Flawless Memorabilia Emerald
22,SmackDown,/10,type,Flawless Memorabilia Gold
22,SmackDown,1/1,type,Flawless Memorabilia Platinum
6,Raw,/15,type,Flawless Performances
6,Raw,/8,type,Flawless Performances Amethyst
6,Raw,/5,type,Flawless Performances Emerald
6,Raw,/10,type,Flawless Performances Gold
6,Raw,1/1,type,Flawless Performances Platinum
2,Raw,/15,type,Flawless Royal Rumble Autographs
2,Raw,/8,type,Flawless Royal Rumble Autographs Amethyst
2,Raw,/5,type,Flawless Royal Rumble Autographs Emerald
2,Raw,/10,type,Flawless Royal Rumble Autographs Gold
2,Raw,1/1,type,Flawless Royal Rumble Autographs Platinum
3,Raw,/15,type,Flawless SummerSlam Autographs
3,Raw,/8,type,Flawless SummerSlam Autographs Amethyst
3,Raw,/5,type,Flawless SummerSlam Autographs Emerald
3,Raw,/10,type,Flawless SummerSlam Autographs Gold
3,Raw,1/1,type,Flawless SummerSlam Autographs Platinum
33,Raw,/25,type,Horizontal Autographed Memorabilia
33,Raw,/8,type,Horizontal Autographed Memorabilia Amethyst
33,Raw,/3,type,Horizontal Autographed Memorabilia Bronze FOTL
33,Raw,/5,type,Horizontal Autographed Memorabilia Emerald
33,Raw,/10,type,Horizontal Autographed Memorabilia Gold
33,Raw,1/1,type,Horizontal Autographed Memorabilia Platinum
33,Raw,/15,type,Horizontal Autographed Memorabilia Ruby
36,Raw,/15,type,Jumbo Memorabilia
36,Raw,/8,type,Jumbo Memorabilia Amethyst
36,Raw,/5,type,Jumbo Memorabilia Emerald
36,Raw,/10,type,Jumbo Memorabilia Gold
36,Raw,1/1,type,Jumbo Memorabilia Platinum
14,Raw,1/1,type,Raw Logo Gems
3,Raw,/25,type,Star Swatch Signatures
3,Raw,/8,type,Star Swatch Signatures Amethyst
3,Raw,/5,type,Star Swatch Signatures Emerald
3,Raw,/10,type,Star Swatch Signatures Gold
3,Raw,1/1,type,Star Swatch Signatures Platinum
3,Raw,/15,type,Star Swatch Signatures Ruby
2,Raw,1/1,type,WWE Logo Gems
37,Legend,/15,type,Flawless Memorabilia
37,Legend,/6,type,Flawless Memorabilia Amethyst
37,Legend,/3,type,Flawless Memorabilia Emerald
37,Legend,/10,type,Flawless Memorabilia Gold
37,Legend,1/1,type,Flawless Memorabilia Platinum
14,Legend,/25,type,Flawless Patch Autographs
14,Legend,/8,type,Flawless Patch Autographs Amethyst
14,Legend,/5,type,Flawless Patch Autographs Emerald
14,Legend,/10,type,Flawless Patch Autographs Gold
14,Legend,1/1,type,Flawless Patch Autographs Platinum
14,Legend,/15,type,Flawless Patch Autographs Ruby
4,Legend,/8,type,Flawless Triple Memorabilia Amethyst
4,Legend,/5,type,Flawless Triple Memorabilia Emerald
1,Legend,1/1,type,5 x 7 Box Topper Cut Signatures
64,Legend,/25,type,Base Legends
64,Legend,/8,type,Base Legends Amethyst
64,Legend,/5,type,Base Legends Emerald
64,Legend,/10,type,Base Legends Gold
64,Legend,1/1,type,Base Legends Platinum
64,Legend,/15,type,Base Legends Ruby
9,Legend,/15,type,Flawless Memorabilia
9,Legend,/6,type,Flawless Memorabilia Amethyst
9,Legend,/3,type,Flawless Memorabilia Emerald
9,Legend,/10,type,Flawless Memorabilia Gold
9,Legend,1/1,type,Flawless Memorabilia Platinum
14,Legend,1/1,type,WWE Legends Logo Gems
6,Legend / SmackDown,/15,type,Flawless Dual Memorabilia
6,Legend / SmackDown,/8,type,Flawless Dual Memorabilia Amethyst
6,Legend / SmackDown,/5,type,Flawless Dual Memorabilia Emerald
6,Legend / SmackDown,/10,type,Flawless Dual Memorabilia Gold
85,Legend,/25,type,Base Legends
85,Legend,/8,type,Base Legends Amethyst
85,Legend,/5,type,Base Legends Emerald
85,Legend,/10,type,Base Legends Gold
85,Legend,1/1,type,Base Legends Platinum
85,Legend,/15,type,Base Legends Ruby
29,Legend,/15,type,Flawless Memorabilia
29,Legend,/6,type,Flawless Memorabilia Amethyst
29,Legend,/3,type,Flawless Memorabilia Emerald
29,Legend,/10,type,Flawless Memorabilia Gold
29,Legend,1/1,type,Flawless Memorabilia Platinum
1,Legend,1/1,type,WWE Legends Logo Gems
8,Legend,/15,type,Flawless Dual Memorabilia
8,Legend,/5,type,Flawless Dual Memorabilia Emerald
8,Legend,/10,type,Flawless Dual Memorabilia Gold
43,SmackDown,/25,type,Horizontal Autographed Memorabilia
43,SmackDown,/8,type,Horizontal Autographed Memorabilia Amethyst
43,SmackDown,/3,type,Horizontal Autographed Memorabilia Bronze FOTL
43,SmackDown,/5,type,Horizontal Autographed Memorabilia Emerald
43,SmackDown,/10,type,Horizontal Autographed Memorabilia Gold
43,SmackDown,1/1,type,Horizontal Autographed Memorabilia Platinum
43,SmackDown,/15,type,Horizontal Autographed Memorabilia Ruby
12,NXT,/25,type,Base
12,NXT,/8,type,Base Amethyst
12,NXT,/5,type,Base Emerald
12,NXT,/10,type,Base Gold
12,NXT,1/1,type,Base Platinum
12,NXT,/15,type,Base Ruby
3,NXT,1/1,type,NXT Logo Gems
4,Legend,/25,type,Flawless Finishing Moves
4,Legend,/8,type,Flawless Finishing Moves Amethyst
4,Legend,/5,type,Flawless Finishing Moves Emerald
4,Legend,/10,type,Flawless Finishing Moves Gold
4,Legend,1/1,type,Flawless Finishing Moves Platinum
4,Legend,/15,type,Flawless Finishing Moves Ruby
4,Legend,/20,type,Flawless Finishing Moves Sapphire
5,Raw,/25,type,Base
5,Raw,/8,type,Base Amethyst
5,Raw,/5,type,Base Emerald
5,Raw,/10,type,Base Gold
5,Raw,1/1,type,Base Platinum
5,Raw,/15,type,Base Ruby
37,Raw,/25,type,Flawless Finishing Moves
37,Raw,/8,type,Flawless Finishing Moves Amethyst
37,Raw,/5,type,Flawless Finishing Moves Emerald
37,Raw,/10,type,Flawless Finishing Moves Gold
37,Raw,1/1,type,Flawless Finishing Moves Platinum
37,Raw,/15,type,Flawless Finishing Moves Ruby
37,Raw,/20,type,Flawless Finishing Moves Sapphire
32,Raw,/15,type,Flawless Memorabilia
32,Raw,/6,type,Flawless Memorabilia Amethyst
32,Raw,/3,type,Flawless Memorabilia Emerald
32,Raw,/10,type,Flawless Memorabilia Gold
32,Raw,1/1,type,Flawless Memorabilia Platinum
34,Raw,/25,type,Flawless Patch Autographs
34,Raw,/8,type,Flawless Patch Autographs Amethyst
34,Raw,/5,type,Flawless Patch Autographs Emerald
34,Raw,/10,type,Flawless Patch Autographs Gold
34,Raw,1/1,type,Flawless Patch Autographs Platinum
34,Raw,/15,type,Flawless Patch Autographs Ruby
16,Raw,/25,type,Flawless Performances
16,Raw,/8,type,Flawless Performances Amethyst
16,Raw,/5,type,Flawless Performances Emerald
16,Raw,/10,type,Flawless Performances Gold
16,Raw,1/1,type,Flawless Performances Platinum
16,Raw,/15,type,Flawless Performances Ruby
16,Raw,/20,type,Flawless Performances Sapphire
13,Raw,/25,type,Flawless SummerSlam Autographs
13,Raw,/8,type,Flawless SummerSlam Autographs Amethyst
13,Raw,/5,type,Flawless SummerSlam Autographs Emerald
13,Raw,/10,type,Flawless SummerSlam Autographs Gold
13,Raw,1/1,type,Flawless SummerSlam Autographs Platinum
13,Raw,/15,type,Flawless SummerSlam Autographs Ruby
13,Raw,/20,type,Flawless SummerSlam Autographs Sapphire
5,Raw,/25,type,Horizontal Autographed Memorabilia
5,Raw,/8,type,Horizontal Autographed Memorabilia Amethyst
5,Raw,/3,type,Horizontal Autographed Memorabilia Bronze FOTL
5,Raw,/5,type,Horizontal Autographed Memorabilia Emerald
5,Raw,/10,type,Horizontal Autographed Memorabilia Gold
5,Raw,1/1,type,Horizontal Autographed Memorabilia Platinum
5,Raw,/15,type,Horizontal Autographed Memorabilia Ruby
25,Raw,/15,type,Jumbo Memorabilia
25,Raw,/8,type,Jumbo Memorabilia Amethyst
25,Raw,/5,type,Jumbo Memorabilia Emerald
25,Raw,/10,type,Jumbo Memorabilia Gold
25,Raw,1/1,type,Jumbo Memorabilia Platinum
15,Raw,1/1,type,Raw Logo Gems
15,NXT,/25,type,Horizontal Autographed Memorabilia
15,NXT,/8,type,Horizontal Autographed Memorabilia Amethyst
15,NXT,/3,type,Horizontal Autographed Memorabilia Bronze FOTL
15,NXT,/5,type,Horizontal Autographed Memorabilia Emerald
15,NXT,/10,type,Horizontal Autographed Memorabilia Gold
15,NXT,1/1,type,Horizontal Autographed Memorabilia Platinum
15,NXT,/15,type,Horizontal Autographed Memorabilia Ruby
35,NXT,/15,type,Jumbo Memorabilia
35,NXT,/8,type,Jumbo Memorabilia Amethyst
35,NXT,/5,type,Jumbo Memorabilia Emerald
35,NXT,/10,type,Jumbo Memorabilia Gold
35,NXT,1/1,type,Jumbo Memorabilia Platinum
4,NXT,1/1,type,NXT Logo Gems
39,NXT,/25,type,Signature Prime Materials
39,NXT,/8,type,Signature Prime Materials Amethyst
39,NXT,/5,type,Signature Prime Materials Emerald
39,NXT,/10,type,Signature Prime Materials Gold
39,NXT,1/1,type,Signature Prime Materials Platinum
39,NXT,/15,type,Signature Prime Materials Ruby
28,NXT,/25,type,Base
28,NXT,/8,type,Base Amethyst
28,NXT,/5,type,Base Emerald
28,NXT,/10,type,Base Gold
28,NXT,1/1,type,Base Platinum
28,NXT,/15,type,Base Ruby
25,SmackDown,/25,type,Horizontal Autographed Memorabilia
25,SmackDown,/8,type,Horizontal Autographed Memorabilia Amethyst
25,SmackDown,/3,type,Horizontal Autographed Memorabilia Bronze FOTL
25,SmackDown,/5,type,Horizontal Autographed Memorabilia Emerald
25,SmackDown,/10,type,Horizontal Autographed Memorabilia Gold
25,SmackDown,1/1,type,Horizontal Autographed Memorabilia Platinum
25,SmackDown,/15,type,Horizontal Autographed Memorabilia Ruby
21,SmackDown,/15,type,Jumbo Memorabilia
21,SmackDown,/8,type,Jumbo Memorabilia Amethyst
21,SmackDown,/5,type,Jumbo Memorabilia Emerald
21,SmackDown,/10,type,Jumbo Memorabilia Gold
21,SmackDown,1/1,type,Jumbo Memorabilia Platinum
1,SmackDown,/25,type,Signature Prime Materials
1,SmackDown,/8,type,Signature Prime Materials Amethyst
1,SmackDown,/5,type,Signature Prime Materials Emerald
1,SmackDown,/10,type,Signature Prime Materials Gold
1,SmackDown,1/1,type,Signature Prime Materials Platinum
1,SmackDown,/15,type,Signature Prime Materials Ruby
3,SmackDown,1/1,type,Smackdown Logo Gems
13,Legend,/25,type,Flawless Finishing Moves
13,Legend,/8,type,Flawless Finishing Moves Amethyst
13,Legend,/5,type,Flawless Finishing Moves Emerald
13,Legend,/10,type,Flawless Finishing Moves Gold
13,Legend,1/1,type,Flawless Finishing Moves Platinum
13,Legend,/15,type,Flawless Finishing Moves Ruby
13,Legend,/20,type,Flawless Finishing Moves Sapphire
15,Raw,/25,type,Base
15,Raw,/8,type,Base Amethyst
15,Raw,/5,type,Base Emerald
15,Raw,/10,type,Base Gold
15,Raw,1/1,type,Base Platinum
15,Raw,/15,type,Base Ruby
14,Raw,/25,type,Flawless Finishing Moves
14,Raw,/8,type,Flawless Finishing Moves Amethyst
14,Raw,/5,type,Flawless Finishing Moves Emerald
14,Raw,/10,type,Flawless Finishing Moves Gold
14,Raw,1/1,type,Flawless Finishing Moves Platinum
14,Raw,/15,type,Flawless Finishing Moves Ruby
14,Raw,/20,type,Flawless Finishing Moves Sapphire
26,Raw,/25,type,Flawless Performances
26,Raw,/8,type,Flawless Performances Amethyst
26,Raw,/5,type,Flawless Performances Emerald
26,Raw,/10,type,Flawless Performances Gold
26,Raw,1/1,type,Flawless Performances Platinum
26,Raw,/15,type,Flawless Performances Ruby
26,Raw,/20,type,Flawless Performances Sapphire
7,Raw,/25,type,Flawless Survivor Series Autographs
7,Raw,/8,type,Flawless Survivor Series Autographs Amethyst
7,Raw,/5,type,Flawless Survivor Series Autographs Emerald
7,Raw,1/1,type,Flawless Survivor Series Autographs Platinum
7,Raw,/15,type,Flawless Survivor Series Autographs Ruby
7,Raw,/20,type,Flawless Survivor Series Autographs Sapphire
6,Raw,1/1,type,Raw Logo Gems
42,Raw,/25,type,Vertical Autographed Memorabilia
42,Raw,/8,type,Vertical Autographed Memorabilia Amethyst
42,Raw,/3,type,Vertical Autographed Memorabilia Bronze FOTL
42,Raw,/5,type,Vertical Autographed Memorabilia Emerald
42,Raw,/10,type,Vertical Autographed Memorabilia Gold
42,Raw,1/1,type,Vertical Autographed Memorabilia Platinum
95,Legend,/25,type,Base Legends
95,Legend,/8,type,Base Legends Amethyst
95,Legend,/5,type,Base Legends Emerald
95,Legend,/10,type,Base Legends Gold
95,Legend,1/1,type,Base Legends Platinum
95,Legend,/15,type,Base Legends Ruby
7,Legend,/25,type,Flawless Achievements
7,Legend,/8,type,Flawless Achievements Amethyst
7,Legend,/5,type,Flawless Achievements Emerald
7,Legend,/10,type,Flawless Achievements Gold
7,Legend,1/1,type,Flawless Achievements Platinum
7,Legend,/15,type,Flawless Achievements Ruby
7,Legend,/20,type,Flawless Achievements Sapphire
12,Legend,/25,type,Flawless Royal Rumble Autographs
22,Legend,/25,type,Flawless Royal Rumble Autographs
12,Legend,/8,type,Flawless Royal Rumble Autographs Amethyst
22,Legend,/8,type,Flawless Royal Rumble Autographs Amethyst
12,Legend,/5,type,Flawless Royal Rumble Autographs Emerald
22,Legend,/5,type,Flawless Royal Rumble Autographs Emerald
12,Legend,/10,type,Flawless Royal Rumble Autographs Gold
22,Legend,/10,type,Flawless Royal Rumble Autographs Gold
12,Legend,1/1,type,Flawless Royal Rumble Autographs Platinum
22,Legend,1/1,type,Flawless Royal Rumble Autographs Platinum
12,Legend,/15,type,Flawless Royal Rumble Autographs Ruby
22,Legend,/15,type,Flawless Royal Rumble Autographs Ruby
12,Legend,/20,type,Flawless Royal Rumble Autographs Sapphire
22,Legend,/20,type,Flawless Royal Rumble Autographs Sapphire
23,Legend,/25,type,Flawless SummerSlam Autographs
23,Legend,/8,type,Flawless SummerSlam Autographs Amethyst
23,Legend,/5,type,Flawless SummerSlam Autographs Emerald
23,Legend,/10,type,Flawless SummerSlam Autographs Gold
23,Legend,1/1,type,Flawless SummerSlam Autographs Platinum
